"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
34,146,42,102,2,0,0.287671232876712,0.698630136986301,0.0136986301369863,0,1120.65046424804,2545.60536987241,44.6561583866984,61.3031352839908,2000-08-26
35,135,38,90,4,3,0.281481481481481,0.666666666666667,0.0296296296296296,0.0222222222222222,1042.42556694628,2415.97106800858,29.6525270906143,58.6737099941426,2000-09-02
36,112,30,79,2,1,0.267857142857143,0.705357142857143,0.0178571428571429,0.00892857142857143,957.605034620076,2260.6766088955,27.0811590043939,48.5985231094915,2000-09-09
37,88,22,63,1,2,0.25,0.715909090909091,0.0113636363636364,0.0227272727272727,885.302703531911,2090.44839617656,37.6733465456097,39.5519513147879,2000-09-16
38,108,29,75,1,3,0.268518518518519,0.694444444444444,0.00925925925925926,0.0277777777777778,794.228903757501,1892.43695368659,46.1968537684385,34.9607585335325,2000-09-23
39,95,26,64,4,1,0.273684210526316,0.673684210526316,0.0421052631578947,0.0105263157894737,668.802940147818,1670.01600099691,41.7647349669364,34.6369080784398,2000-09-30
40,69,18,48,1,2,0.260869565217391,0.695652173913043,0.0144927536231884,0.0289855072463768,566.87338668112,1471.1606062685,34.2601573427331,35.3214369775999,2000-10-07
41,64,16,45,1,2,0.25,0.703125,0.015625,0.03125,511.655880830618,1311.14117483045,35.3986020844844,34.2217164117879,2000-10-14
42,69,23,45,1,0,0.333333333333333,0.652173913043478,0.0144927536231884,0,452.320075686492,1158.93982947337,33.4540703178384,32.3999659883288,2000-10-21
43,67,19,44,3,1,0.283582089552239,0.656716417910448,0.0447761194029851,0.0149253731343284,386.655111993507,1005.03830626761,28.6004283076925,30.4603718759211,2000-10-28
44,42,13,28,0,1,0.30952380952381,0.666666666666667,0,0.0238095238095238,350.139188734206,888.943219489997,24.5386957440185,26.0109301038953,2000-11-04
45,51,17,33,1,0,0.333333333333333,0.647058823529412,0.0196078431372549,0,336.708083761339,801.526376640626,28.2022054804247,19.5464352501808,2000-11-11
46,44,8,33,3,0,0.181818181818182,0.75,0.0681818181818182,0,321.634055875929,723.591471725722,26.2698775223842,16.5617305695244,2000-11-18
47,36,9,26,0,1,0.25,0.722222222222222,0,0.0277777777777778,296.960903905995,645.690841658458,21.9727297560163,14.3453121139284,2000-11-25
48,34,7,26,1,0,0.205882352941176,0.764705882352941,0.0294117647058824,0,260.776102744892,607.552986978211,23.9983747105337,10.9819774069244,2000-12-02
49,37,8,29,0,0,0.216216216216216,0.783783783783784,0,0,224.95426451374,572.874438198432,23.5780311920153,10.1426111043006,2000-12-09
50,36,9,27,0,0,0.25,0.75,0,0,186.281262841412,535.656919449593,18.7670046120041,8.13107131458009,2000-12-16
51,16,4,12,0,0,0.25,0.75,0,0,164.699240586299,524.952395038553,15.0578123944469,5.21147334193729,2000-12-23
52,23,5,16,2,0,0.217391304347826,0.695652173913043,0.0869565217391304,0,166.956491113664,526.961898262943,10.3283700030448,2.93167829085624,2000-12-30
53,18,5,12,1,0,0.277777777777778,0.666666666666667,0.0555555555555556,0,151.36828011171,483.784057500613,6.54530311383789,1.53763238411034,2001-01-06
54,15,2,13,0,0,0.133333333333333,0.866666666666667,0,0,137.414680335743,426.195205573012,9.63859114272486,0.775978643417447,2001-01-13
55,16,5,11,0,0,0.3125,0.6875,0,0,128.627549779832,388.707428044426,15.6213129886545,0.38312091045739,2001-01-20
56,19,3,16,0,0,0.157894736842105,0.842105263157895,0,0,111.855157523379,353.745056173122,17.609833672045,0.186759414716174,2001-01-27
57,14,2,11,1,0,0.142857142857143,0.785714285714286,0.0714285714285714,0,97.2053557321807,337.214985232108,13.7924803173327,0.0903543011005969,2001-02-03
58,13,6,7,0,0,0.461538461538462,0.538461538461538,0,0,95.8097033135507,335.299548137841,8.71712977891551,0.0435161489378607,2001-02-10
59,20,4,16,0,0,0.2,0.8,0,0,89.8825262840873,330.335978465454,8.32555979633013,0.0209010072267594,2001-02-17
60,12,2,10,0,0,0.166666666666667,0.833333333333333,0,0,94.9259362483417,319.922977633825,10.0714941933294,0.010022282103838,2001-02-24
61,11,5,6,0,0,0.454545454545455,0.545454545454545,0,0,108.70526527568,321.488809631341,8.11503249339199,0.00480099136774249,2001-03-03
62,16,6,10,0,0,0.375,0.625,0,0,110.297317576715,333.085841174197,5.09221322178208,0.00229842970796067,2001-03-10
63,19,7,12,0,0,0.368421052631579,0.631578947368421,0,0,118.129819469823,306.592260630553,2.82149034953277,0.00109994632172537,2001-03-17
64,19,9,9,0,1,0.473684210526316,0.473684210526316,0,0.0526315789473684,133.848081343637,291.65825706445,1.46555348550683,0.000526277637997005,2001-03-24
65,19,8,11,0,0,0.421052631578947,0.578947368421053,0,0,153.794543417724,311.717753917261,0.734923461235529,0.659266999133656,2001-03-31
66,24,6,18,0,0,0.25,0.75,0,0,195.589366575183,322.972789747436,0.361303419668062,6.27709391061184,2001-04-07
67,19,7,11,0,1,0.368421052631579,0.578947368421053,0,0.0526315789473684,233.971784119498,344.944136451727,0.175609533156654,9.42962820788377,2001-04-14
68,25,15,8,0,2,0.6,0.32,0,0.08,248.190505530183,383.887550233754,0.0847887900581134,7.51598268444404,2001-04-21
69,17,5,12,0,0,0.294117647058824,0.705882352941177,0,0,247.987939276624,420.434901771824,0.0407790498053957,10.6544154627035,2001-04-28
70,23,10,13,0,0,0.434782608695652,0.565217391304348,0,0,277.99241405413,412.925886107737,0.0195677767682252,26.5087208632853,2001-05-05
71,31,13,18,0,0,0.419354838709677,0.580645161290323,0,0,305.285226975275,393.839829761539,0.00937694553729502,29.4976170415292,2001-05-12
72,27,15,12,0,0,0.555555555555556,0.444444444444444,0,0,310.425968695148,404.088300903649,0.00448991627104151,21.0705637618217,2001-05-19
73,21,9,11,0,1,0.428571428571429,0.523809523809524,0,0.0476190476190476,335.39770878035,438.934784637355,0.00214888991431739,12.3458068645519,2001-05-26
74,31,14,17,0,0,0.451612903225806,0.548387096774194,0,0,370.64363233777,464.722120872882,0.00102818861280003,6.62529627538559,2001-06-02
75,24,8,15,1,0,0.333333333333333,0.625,0.0416666666666667,0,402.569257694717,451.25608316444,0.000491884552300712,6.76371278333049,2001-06-09
76,40,13,26,1,0,0.325,0.65,0.025,0,401.603071545528,444.814761824376,0.33308057535797,10.5000104230572,2001-06-16
77,31,12,19,0,0,0.387096774193548,0.612903225806452,0,0,365.893738248296,468.48256665539,5.20091658375682,9.24137499407512,2001-06-23
78,36,17,17,2,0,0.472222222222222,0.472222222222222,0.0555555555555556,0,352.530184763621,530.54512633135,12.1057134929453,5.94611629474697,2001-06-30
79,44,22,19,3,0,0.5,0.431818181818182,0.0681818181818182,0,352.377915723511,573.415598903442,16.5820065702732,3.30963502778461,2001-07-07
80,34,12,20,2,0,0.352941176470588,0.588235294117647,0.0588235294117647,0,372.364916254938,567.69440068953,21.8851107145106,1.71566027059579,2001-07-14
81,52,25,25,2,0,0.480769230769231,0.480769230769231,0.0384615384615385,0,428.780353042432,558.768528870144,34.364239505603,0.857235795729752,2001-07-21
82,45,26,15,4,0,0.577777777777778,0.333333333333333,0.0888888888888889,0,459.734951159064,538.655975932515,47.0405985317414,0.419972760472511,2001-07-28
83,44,19,22,3,0,0.431818181818182,0.5,0.0681818181818182,0,482.637597023194,530.470018285693,52.3889527925975,0.203555213835817,2001-08-04
84,38,19,19,0,0,0.5,0.5,0,0,520.30749771693,521.91236337843,58.8708112259058,0.0980790948853808,2001-08-11
85,49,25,23,1,0,0.510204081632653,0.469387755102041,0.0204081632653061,0,521.318501268756,497.904531380831,66.0421426447533,0.047103065311701,2001-08-18
86,41,23,18,0,0,0.560975609756098,0.439024390243902,0,0,502.106956441289,483.981953155243,60.3379133910433,0.0225804773981278,2001-08-25
87,40,18,21,1,0,0.45,0.525,0.025,0,497.750445270023,472.480392629919,45.1279936007337,0.0108138184205637,2001-09-01
88,33,19,14,0,0,0.575757575757576,0.424242424242424,0,0,494.890737857107,444.970716781354,29.882979849065,0.0051758507420383,2001-09-08
89,41,18,22,1,0,0.439024390243902,0.536585365853659,0.024390243902439,0,449.269711528362,417.956926006849,20.3145957862192,0.00247656249192919,2001-09-15
90,30,13,15,2,0,0.433333333333333,0.5,0.0666666666666667,0,403.254454543552,381.371658315567,14.9187226462923,0.00118479108040438,2001-09-22
91,37,13,24,0,0,0.351351351351351,0.648648648648649,0,0,369.968994107025,356.126580093415,12.7969437953818,0.000566751285958093,2001-09-29
92,25,15,8,2,0,0.6,0.32,0.08,0,330.385999414116,345.387853979262,15.2696182679681,0.000271094048209681,2001-10-06
93,25,13,12,0,0,0.52,0.48,0,0,294.264263657214,342.527497574672,16.5219496146454,0.000129668488596095,2001-10-13
94,18,11,7,0,0,0.611111111111111,0.388888888888889,0,0,272.230928087321,307.316393050574,16.9039896583787,6.20214081328843e-05,2001-10-20
95,21,13,7,1,0,0.619047619047619,0.333333333333333,0.0476190476190476,0,249.309563310758,253.590330001024,16.4760294335869,2.96650228609747e-05,2001-10-27
96,16,5,10,1,0,0.3125,0.625,0.0625,0,228.760161004695,213.923666365318,12.7299535819743,1.41887920644862e-05,2001-11-03
97,20,9,10,1,0,0.45,0.5,0.05,0,211.303130587641,181.409004373104,11.0199004868749,6.78648404266929e-06,2001-11-10
98,17,7,8,2,0,0.411764705882353,0.470588235294118,0.117647058823529,0,189.450167864271,162.315659206392,10.6037033148886,3.24596233686999e-06,2001-11-17
99,13,10,3,0,0,0.769230769230769,0.230769230769231,0,0,157.901089130533,154.560048547226,12.1295059998031,1.5525359950317e-06,2001-11-24
100,13,8,5,0,0,0.615384615384615,0.384615384615385,0,0,149.858388743783,150.315665239834,15.3721224300869,7.42573798462276e-07,2001-12-01
101,14,5,5,4,0,0.357142857142857,0.357142857142857,0.285714285714286,0,153.422041872289,134.981832306918,17.8883564093248,3.5517093001189e-07,2001-12-08
102,14,9,4,1,0,0.642857142857143,0.285714285714286,0.0714285714285714,0,156.948819610213,116.030097262258,14.6019048886194,1.69877207682818e-07,2001-12-15
103,12,7,3,2,0,0.583333333333333,0.25,0.166666666666667,0,144.319959042705,105.77715805103,19.6554636329855,8.1251757072313e-08,2001-12-22
104,11,8,3,0,0,0.727272727272727,0.272727272727273,0,0,146.111820426665,97.7197370027234,31.6742305830097,3.88624679453262e-08,2001-12-29
105,13,6,5,1,1,0.461538461538462,0.384615384615385,0.0769230769230769,0.0769230769230769,150.371583008288,89.139707813911,34.0944252280174,1.85877992277069e-08,2002-01-05
106,14,7,2,5,0,0.5,0.142857142857143,0.357142857142857,0,154.630101550409,85.8795470974516,29.8875950132718,0.443570737873775,2002-01-12
107,10,6,3,0,1,0.6,0.3,0,0.1,155.77021322473,84.7794779381439,27.3736694087903,4.26028968524812,2002-01-19
108,6,2,2,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0,154.615227818739,77.4565120210321,38.2541690648704,6.5781880634004,2002-01-26
109,17,11,5,1,0,0.647058823529412,0.294117647058824,0.0588235294117647,0,148.054655698739,74.198476659486,44.9871265161234,8.44895787072353,2002-02-02
110,11,5,1,4,1,0.454545454545455,0.0909090909090909,0.363636363636364,0.0909090909090909,138.112948106709,74.2801778831384,43.3629452938692,10.182774599231,2002-02-09
111,11,7,4,0,0,0.636363636363636,0.363636363636364,0,0,152.209587171199,75.7213035394959,42.5466548922225,9.01607096045622,2002-02-16
112,12,7,2,2,1,0.583333333333333,0.166666666666667,0.166666666666667,0.0833333333333333,171.252940169244,73.5996223519285,45.1623313303665,10.9885732988453,2002-02-23
113,11,5,4,0,2,0.454545454545455,0.363636363636364,0,0.181818181818182,180.048005630441,71.4856986802549,51.73891862256,11.2441827301115,2002-03-02
114,11,5,5,0,1,0.454545454545455,0.454545454545455,0,0.0909090909090909,185.459472574792,79.0438704274693,49.1336785288058,13.6764583663357,2002-03-09
115,8,4,2,0,2,0.5,0.25,0,0.25,190.855685201649,94.5242937283739,40.9591520829417,21.0580364177686,2002-03-16
116,14,10,2,2,0,0.714285714285714,0.142857142857143,0.142857142857143,0,186.929014612489,110.09552992887,28.0330415891111,29.4221685440347,2002-03-23
117,17,9,5,2,1,0.529411764705882,0.294117647058824,0.117647058823529,0.0588235294117647,169.50933191941,110.540392066607,17.747603138678,38.4695176715228,2002-03-30
118,18,7,8,0,3,0.388888888888889,0.444444444444444,0,0.166666666666667,191.292870204755,100.508911914774,22.6323549198028,39.4104628903591,2002-04-06
119,16,10,3,1,2,0.625,0.1875,0.0625,0.125,236.704973640223,105.947069709701,35.008183377495,34.1810273756516,2002-04-13
120,18,12,3,1,2,0.666666666666667,0.166666666666667,0.0555555555555556,0.111111111111111,257.44251211424,147.65148788767,36.066501830926,41.3507703813418,2002-04-20
121,22,12,7,2,1,0.545454545454545,0.318181818181818,0.0909090909090909,0.0454545454545455,272.246329593761,167.218540039609,30.0240580612297,61.3459854736952,2002-04-27
122,23,11,9,1,2,0.478260869565217,0.391304347826087,0.0434782608695652,0.0869565217391304,308.825173763674,151.785915795694,31.3603804333132,69.825328662365,2002-05-04
123,23,17,3,1,2,0.739130434782609,0.130434782608696,0.0434782608695652,0.0869565217391304,355.115904357332,148.13830622363,36.3939872585734,62.6372880418096,2002-05-11
124,28,20,3,2,3,0.714285714285714,0.107142857142857,0.0714285714285714,0.107142857142857,372.396483370768,188.351080569039,43.7552375348304,54.9530465985647,2002-05-18
125,31,20,6,3,2,0.645161290322581,0.193548387096774,0.0967741935483871,0.0645161290322581,417.28341110175,193.866677346156,46.1419767950795,59.8086801517732,2002-05-25
126,28,18,6,1,3,0.642857142857143,0.214285714285714,0.0357142857142857,0.107142857142857,496.170367359059,174.522000000459,46.3265054759924,70.186414222699,2002-06-01
127,37,25,7,3,2,0.675675675675676,0.189189189189189,0.0810810810810811,0.0540540540540541,561.902075654605,170.29877568202,57.6310551795355,74.8125296189875,2002-06-08
128,34,18,12,1,3,0.529411764705882,0.352941176470588,0.0294117647058824,0.0882352941176471,590.016854669197,177.704078159096,62.9320130360436,83.7169530732269,2002-06-15
129,48,28,11,3,6,0.583333333333333,0.229166666666667,0.0625,0.125,631.534063939044,188.888490384261,62.4295166217556,83.5306163173536,2002-06-22
130,32,22,8,0,2,0.6875,0.25,0,0.0625,654.453880989449,219.933247054887,60.8595208403908,80.1308911301828,2002-06-29
131,37,27,7,1,2,0.72972972972973,0.189189189189189,0.027027027027027,0.0540540540540541,654.554939690737,269.409817200636,58.3612578560179,96.6590926960679,2002-07-06
132,54,35,13,1,5,0.648148148148148,0.240740740740741,0.0185185185185185,0.0925925925925926,677.062591993219,275.262092070894,54.2225887844873,106.174035656479,2002-07-13
133,45,24,13,2,6,0.533333333333333,0.288888888888889,0.0444444444444444,0.133333333333333,695.503328000867,260.85493148522,43.5580421816715,97.7407939059679,2002-07-20
134,49,32,11,2,4,0.653061224489796,0.224489795918367,0.0408163265306122,0.0816326530612245,737.744023848045,264.895015522516,38.5555436772974,94.0874902439522,2002-07-27
135,38,26,10,0,2,0.684210526315789,0.263157894736842,0,0.0526315789473684,757.996862282142,280.597340480937,40.1235398430132,100.400869420944,2002-08-03
136,41,27,10,0,4,0.658536585365854,0.24390243902439,0,0.0975609756097561,743.573960228964,292.878377332761,39.499640639164,110.415291405153,2002-08-10
137,47,33,10,2,2,0.702127659574468,0.212765957446809,0.0425531914893617,0.0425531914893617,716.912895533876,289.377962093711,32.329585981122,105.049104222034,2002-08-17
138,39,21,8,7,3,0.538461538461538,0.205128205128205,0.179487179487179,0.0769230769230769,675.17093470883,263.588147221733,21.5224654019082,90.476213564141,2002-08-24
139,44,27,12,1,4,0.613636363636364,0.272727272727273,0.0227272727272727,0.0909090909090909,666.160464912738,237.857159384899,23.3935569920365,73.9050583120151,2002-08-31
140,34,23,8,2,1,0.676470588235294,0.235294117647059,0.0588235294117647,0.0294117647058824,623.723565996759,214.789276894645,48.2100215810397,63.2056246754025,2002-09-07
141,30,15,7,3,5,0.5,0.233333333333333,0.1,0.166666666666667,563.63466986316,202.537081461191,57.3016282876646,61.9700403249173,2002-09-14
142,36,26,6,3,1,0.722222222222222,0.166666666666667,0.0833333333333333,0.0277777777777778,518.148997684156,192.583071858115,48.8481948662748,61.0812146026747,2002-09-21
143,34,17,9,2,6,0.5,0.264705882352941,0.0588235294117647,0.176470588235294,455.670309453511,174.13847210113,46.9366581363506,58.4880676638812,2002-09-28
144,30,18,8,4,0,0.6,0.266666666666667,0.133333333333333,0,413.974248195915,150.572481282366,49.7121620566288,55.2648003182393,2002-10-05
145,24,11,8,4,1,0.458333333333333,0.333333333333333,0.166666666666667,0.0416666666666667,384.848890514552,138.264112121332,48.3185620906557,53.890487267427,2002-10-12
146,24,13,7,2,2,0.541666666666667,0.291666666666667,0.0833333333333333,0.0833333333333333,354.502273437128,136.687840167817,50.086422344671,51.4671608104648,2002-10-19
147,26,18,4,4,0,0.692307692307692,0.153846153846154,0.153846153846154,0,311.111889820229,142.699448995505,50.8254977989105,39.75717592718,2002-10-26
148,18,9,8,0,1,0.5,0.444444444444444,0,0.0555555555555556,269.01103132467,139.64121188209,50.2825679323173,30.4966759991109,2002-11-02
149,24,9,10,5,0,0.375,0.416666666666667,0.208333333333333,0,250.482405245323,122.473835657146,50.8013923535631,24.9997347041313,2002-11-09
150,14,7,4,2,1,0.5,0.285714285714286,0.142857142857143,0.0714285714285714,235.146700473792,112.359668277876,45.3178359786142,18.6080475701284,2002-11-16
151,19,12,5,2,0,0.631578947368421,0.263157894736842,0.105263157894737,0,207.533070999496,119.980550931489,40.9977424009188,14.852710240217,2002-11-23
152,12,9,2,1,0,0.75,0.166666666666667,0.0833333333333333,0,182.008579746327,118.235708744477,44.9308591844531,13.2857758227497,2002-11-30
153,15,10,2,3,0,0.666666666666667,0.133333333333333,0.2,0,175.894021583477,102.872690351026,45.795747758315,10.8647764436821,2002-12-07
154,12,10,2,0,0,0.833333333333333,0.166666666666667,0,0,174.042784215911,88.3553080496003,41.859908319981,7.12977748453797,2002-12-14
155,19,8,6,4,1,0.421052631578947,0.315789473684211,0.210526315789474,0.0526315789473684,174.860017727589,73.8907324349624,38.1551691235928,4.06621610217836,2002-12-21
156,16,12,2,2,0,0.75,0.125,0.125,0,177.737464528393,59.660892739774,34.9883640231635,2.55306936534098,2002-12-28
157,14,9,4,1,0,0.642857142857143,0.285714285714286,0.0714285714285714,0,185.865756650559,62.5929889813314,36.2092635569857,4.97060619254056,2003-01-04
158,9,4,2,3,0,0.444444444444444,0.222222222222222,0.333333333333333,0,198.765558425685,71.5769214661723,43.5781032212545,6.4305456722194,2003-01-11
159,13,9,4,0,0,0.692307692307692,0.307692307692308,0,0,215.319898049116,69.5380915558836,46.3668951846675,4.98060521314018,2003-01-18
160,12,9,2,1,0,0.75,0.166666666666667,0.0833333333333333,0,199.998201206432,68.6073023776306,48.8959904195441,3.05132309533258,2003-01-25
161,14,8,3,2,1,0.571428571428571,0.214285714285714,0.142857142857143,0.0714285714285714,190.089031799221,68.9685894932143,42.7184632331986,1.67074057211615,2003-02-01
162,15,9,2,4,0,0.6,0.133333333333333,0.266666666666667,0,196.330886323189,71.387154473803,34.9049393038867,0.980292887954985,2003-02-08
163,14,9,4,1,0,0.642857142857143,0.285714285714286,0.0714285714285714,0,212.906315653698,73.7073638089642,37.7304094668398,3.96185851033196,2003-02-15
164,18,11,4,2,1,0.611111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,225.115902028438,71.5965479405344,51.4394530467674,7.73463234478433,2003-02-22
165,13,8,2,3,0,0.615384615384615,0.153846153846154,0.230769230769231,0,229.202877796141,73.8855496703268,58.1606547659246,6.91723180912765,2003-03-01
166,17,10,3,4,0,0.588235294117647,0.176470588235294,0.235294117647059,0,256.536906685229,89.7851445661932,54.9215991792942,6.77699935428585,2003-03-08
167,15,12,0,3,0,0.8,0,0.2,0,273.581973356729,98.7203406515328,62.6214704038431,10.2584685771671,2003-03-15
168,10,4,4,2,0,0.4,0.4,0.2,0,280.585389154177,91.3851458673301,80.8008396773487,9.53036855208052,2003-03-22
169,15,10,2,3,0,0.666666666666667,0.133333333333333,0.2,0,296.429039854821,78.6740776478493,90.2860269761639,6.36899659089797,2003-03-29
170,25,16,4,5,0,0.64,0.16,0.2,0,289.590982486941,74.576634730163,88.168172853424,3.63400883156807,2003-04-05
171,16,12,2,2,0,0.75,0.125,0.125,0,284.271698294522,77.0841935691468,84.2359808611894,1.91520709368457,2003-04-12
172,29,18,6,5,0,0.620689655172414,0.206896551724138,0.172413793103448,0,324.089078145026,93.748917465689,103.191057906137,0.967610547663742,2003-04-19
173,25,18,1,5,1,0.72,0.04,0.2,0.04,392.505440977725,99.6382886009583,114.950412943266,0.477564960533198,2003-04-26
174,19,14,1,4,0,0.736842105263158,0.0526315789473684,0.210526315789474,0,461.235922963534,111.601740727051,121.362617228414,1.41450585453567,2003-05-03
175,39,29,4,6,0,0.743589743589744,0.102564102564103,0.153846153846154,0,510.692413476663,111.508932986331,136.912604648883,7.56397045506184,2003-05-10
176,30,20,4,6,0,0.666666666666667,0.133333333333333,0.2,0,541.96374311937,93.0992169201997,151.677531657698,9.76226751427906,2003-05-17
177,25,15,3,7,0,0.6,0.12,0.28,0,590.941036616986,81.4495695251774,158.432606833334,7.28190572737192,2003-05-24
178,38,30,1,7,0,0.789473684210526,0.0263157894736842,0.184210526315789,0,663.897604052927,96.6164723951929,171.302484630491,4.33935532648095,2003-05-31
179,28,23,1,4,0,0.821428571428571,0.0357142857142857,0.142857142857143,0,671.294265528717,104.061640039165,190.108965525022,2.32972116537989,2003-06-07
180,41,29,5,7,0,0.707317073170732,0.121951219512195,0.170731707317073,0,700.448072616354,97.0732643950077,207.71807767025,1.18655961726789,2003-06-14
181,39,23,2,14,0,0.58974358974359,0.0512820512820513,0.358974358974359,0,749.877705363673,78.0003745139976,201.199718343351,0.587629496658594,2003-06-21
182,42,33,1,8,0,0.785714285714286,0.0238095238095238,0.19047619047619,0,778.308776964078,77.5768450071284,192.892596541199,0.286586494879024,2003-06-28
183,51,35,4,12,0,0.686274509803922,0.0784313725490196,0.235294117647059,0,784.193770276837,85.3887573321923,219.145381122522,0.138580612194624,2003-07-05
184,38,27,1,10,0,0.710526315789474,0.0263157894736842,0.263157894736842,0,807.256726835133,76.4728442792168,263.527653079466,0.066691557610241,2003-07-12
