"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
64,20,1,8,10,1,0.05,0.4,0.5,0.05,0.0093475960181996,178.309174692663,212.658400049419,25.1017430911781,2001-03-24
65,16,0,4,8,4,0,0.25,0.5,0.25,0.355757914034032,205.982279716888,219.076764177574,26.0202021137435,2001-03-31
66,21,0,13,7,1,0,0.619047619047619,0.333333333333333,0.0476190476190476,5.51811227728586,231.58444145515,250.887410028681,26.8362871763051,2001-04-07
67,29,1,10,14,4,0.0344827586206897,0.344827586206897,0.482758620689655,0.137931034482759,9.69983845258188,242.278733637717,266.745339584831,47.8683612734211,2001-04-14
68,26,1,17,7,1,0.0384615384615385,0.653846153846154,0.269230769230769,0.0384615384615385,8.29552848181099,276.060448929073,261.208332191008,61.1856684561988,2001-04-21
69,27,1,9,15,2,0.037037037037037,0.333333333333333,0.555555555555556,0.0740740740740741,10.1733105312495,315.864682216984,287.269549505265,67.6850199608725,2001-04-28
70,40,0,22,15,3,0,0.55,0.375,0.075,18.8030319232233,382.436770722529,335.433201781286,76.9906540049958,2001-05-05
71,29,1,13,13,2,0.0344827586206897,0.448275862068966,0.448275862068966,0.0689655172413793,26.0625410258147,418.243963685739,368.913905243457,74.6658724287002,2001-05-12
72,57,3,28,25,1,0.0526315789473684,0.491228070175439,0.43859649122807,0.0175438596491228,25.1826318136781,465.368722370759,425.066060423622,80.6409588569293,2001-05-19
73,48,1,17,25,5,0.0208333333333333,0.354166666666667,0.520833333333333,0.104166666666667,26.0749075010267,521.142005867385,461.258510777168,86.1715024568879,2001-05-26
74,52,2,27,22,1,0.0384615384615385,0.519230769230769,0.423076923076923,0.0192307692307692,41.3550767021487,589.054781360235,519.796323467642,76.0113229264427,2001-06-02
75,44,0,23,20,1,0,0.522727272727273,0.454545454545455,0.0227272727272727,46.0054071899455,664.293522779821,630.822351856624,70.9568068029647,2001-06-09
76,65,4,25,34,2,0.0615384615384615,0.384615384615385,0.523076923076923,0.0307692307692308,48.425704010262,711.452597306674,702.090666503769,83.6002441350521,2001-06-16
77,78,3,37,36,2,0.0384615384615385,0.474358974358974,0.461538461538462,0.0256410256410256,46.1128703955102,750.814533534981,723.030851874488,79.0014216971431,2001-06-23
78,72,4,37,31,0,0.0555555555555556,0.513888888888889,0.430555555555556,0,52.3086046569867,760.060502185665,778.985738724479,65.6839633632984,2001-06-30
79,72,1,29,41,1,0.0138888888888889,0.402777777777778,0.569444444444444,0.0138888888888889,70.3704891296477,800.634861055645,876.135274397933,58.8797217235498,2001-07-07
80,56,2,28,25,1,0.0357142857142857,0.5,0.446428571428571,0.0178571428571429,87.4903372927967,896.282700201663,943.78512516933,48.9278454329236,2001-07-14
81,91,4,42,43,2,0.043956043956044,0.461538461538462,0.472527472527473,0.021978021978022,84.3549388383183,951.648280574108,1008.85432452789,38.6807867236799,2001-07-21
82,75,4,33,38,0,0.0533333333333333,0.44,0.506666666666667,0,70.2731265610294,935.505283039387,951.413834809312,32.4308768756097,2001-07-28
83,95,1,39,54,1,0.0105263157894737,0.410526315789474,0.568421052631579,0.0105263157894737,70.8102370058196,930.340519822216,925.906669043525,31.5392583966049,2001-08-04
84,77,6,34,36,1,0.0779220779220779,0.441558441558442,0.467532467532468,0.012987012987013,80.5846373146218,918.697281285397,962.073367072739,28.5852852469147,2001-08-11
85,86,3,39,42,2,0.0348837209302326,0.453488372093023,0.488372093023256,0.0232558139534884,76.582880275579,893.467802991466,1003.88919142717,22.6608808213062,2001-08-18
86,100,5,45,49,1,0.05,0.45,0.49,0.01,82.0139025228855,878.996965335764,1021.30933003884,24.2623750756677,2001-08-25
87,78,3,35,39,1,0.0384615384615385,0.448717948717949,0.5,0.0128205128205128,83.5318560431533,861.336623957304,990.618084165903,27.5232291251121,2001-09-01
88,78,3,33,41,1,0.0384615384615385,0.423076923076923,0.525641025641026,0.0128205128205128,81.6706908725533,835.366411984921,950.579136708745,27.2533503505535,2001-09-08
89,87,4,45,38,0,0.0459770114942529,0.517241379310345,0.436781609195402,0,77.8764006625274,809.971976047646,905.376002291008,24.1818520011274,2001-09-15
90,68,1,34,33,0,0.0147058823529412,0.5,0.485294117647059,0,71.9247398163222,772.237197021709,865.476891842079,21.0980114086347,2001-09-22
91,77,5,26,45,1,0.0649350649350649,0.337662337662338,0.584415584415584,0.012987012987013,66.7634560068386,745.932065257886,811.130114653223,17.4680081675835,2001-09-29
92,55,2,20,31,2,0.0363636363636364,0.363636363636364,0.563636363636364,0.0363636363636364,62.0218114063572,709.948047394198,738.072359768061,11.8284053786861,2001-10-06
93,63,4,29,30,0,0.0634920634920635,0.46031746031746,0.476190476190476,0,58.8077436737244,647.047404340365,700.548990605782,10.1329366289232,2001-10-13
94,58,3,24,31,0,0.0517241379310345,0.413793103448276,0.53448275862069,0,56.7533988060577,560.370375514693,683.534194728299,16.0756684895524,2001-10-20
95,48,3,14,30,1,0.0625,0.291666666666667,0.625,0.0208333333333333,56.8884657962834,501.198161217005,626.547160923316,15.8092586507468,2001-10-27
96,45,4,14,27,0,0.0888888888888889,0.311111111111111,0.6,0,55.7977675405606,467.458601009574,579.791149342095,10.8188897068073,2001-11-03
97,40,1,17,22,0,0.025,0.425,0.55,0,53.7669309092152,419.119013657261,553.856037371397,7.95199451565043,2001-11-10
98,34,2,11,21,0,0.0588235294117647,0.323529411764706,0.617647058823529,0,55.52843815447,351.145956658059,531.047511709875,7.84135983779799,2001-11-17
99,33,0,11,21,1,0,0.333333333333333,0.636363636363636,0.0303030303030303,51.149909063345,311.819417206775,495.788206717187,6.06828442339939,2001-11-24
100,32,1,17,13,1,0.03125,0.53125,0.40625,0.03125,43.9182726061909,289.741535671524,449.061330511302,3.79160590743083,2001-12-01
101,23,1,5,17,0,0.0434782608695652,0.217391304347826,0.739130434782609,0,33.2298888675717,252.650747741713,419.290622848391,3.97793140693499,2001-12-08
102,27,1,10,16,0,0.037037037037037,0.37037037037037,0.592592592592593,0,23.4372240805244,244.452013438567,385.661008044786,7.52606664330373,2001-12-15
103,20,1,9,10,0,0.05,0.45,0.5,0,20.2539664385396,236.703595408113,346.554580077363,10.3392883820518,2001-12-22
104,31,2,11,18,0,0.0645161290322581,0.354838709677419,0.580645161290323,0,20.8329875388099,214.946524811264,339.165636599231,8.79587614123389,2001-12-29
105,18,0,7,11,0,0,0.388888888888889,0.611111111111111,0,20.798983030565,194.231448179053,319.20087725125,5.67252226088494,2002-01-05
106,20,1,7,12,0,0.05,0.35,0.6,0,26.2123113157569,199.089767509942,315.294944114979,3.19061274638987,2002-01-12
107,27,2,7,18,0,0.0740740740740741,0.259259259259259,0.666666666666667,0,24.4328921839796,200.990162236841,319.18704539979,1.67237179829474,2002-01-19
108,21,0,9,12,0,0,0.428571428571429,0.571428571428571,0,18.7113385345835,200.191404738965,311.543270033721,0.843560460740825,2002-01-26
109,28,1,8,19,0,0.0357142857142857,0.285714285714286,0.678571428571429,0,22.0433299833811,194.789735236699,340.769861269488,0.416347450687592,2002-02-02
110,23,1,6,16,0,0.0434782608695652,0.260869565217391,0.695652173913043,0,27.5204132641717,203.540346910406,357.137968547526,0.202909449366834,2002-02-09
111,32,1,7,23,1,0.03125,0.21875,0.71875,0.03125,28.1131147752556,216.636343182703,385.854080081061,0.0981516680829135,2002-02-16
112,25,0,5,19,1,0,0.2,0.76,0.04,26.6571852632521,217.379336704124,422.499113503008,0.351139650638719,2002-02-23
113,26,0,6,20,0,0,0.230769230769231,0.769230769230769,0,23.0576624466987,210.99475896149,476.499616654923,4.86321541323804,2002-03-02
114,25,2,9,13,1,0.08,0.36,0.52,0.04,20.8707283586344,197.431045032283,543.41171960396,11.6914208692297,2002-03-09
115,28,0,9,18,1,0,0.321428571428571,0.642857142857143,0.0357142857142857,17.401825727881,192.244162532899,573.805052742697,15.5808799454591,2002-03-16
116,27,1,11,14,1,0.037037037037037,0.407407407407407,0.518518518518518,0.037037037037037,21.5371236970549,210.531454478697,581.622910272003,15.2577845107879,2002-03-23
117,38,0,12,25,1,0,0.315789473684211,0.657894736842105,0.0263157894736842,23.4264719355119,237.600430896204,564.2726564069,20.5715625149798,2002-03-30
118,35,0,11,24,0,0,0.314285714285714,0.685714285714286,0,20.950549245163,271.607836760203,559.007905800269,30.6961487282977,2002-04-06
119,42,0,10,30,2,0,0.238095238095238,0.714285714285714,0.0476190476190476,19.7461449986604,314.022512373582,603.571990770076,35.1432130489316,2002-04-13
120,42,0,15,26,1,0,0.357142857142857,0.619047619047619,0.0238095238095238,14.6314557687096,357.57607870961,692.25516339226,29.3880191172543,2002-04-20
121,41,0,16,25,0,0,0.390243902439024,0.609756097560976,0,8.88205152974187,385.702218367129,784.331614285707,31.4064131964599,2002-04-27
122,44,1,15,28,0,0.0227272727272727,0.340909090909091,0.636363636363636,0,4.83740520566265,417.281622037422,881.956763070382,36.2840105324486,2002-05-04
123,54,0,19,33,2,0,0.351851851851852,0.611111111111111,0.037037037037037,2.85486378771135,455.039162089247,893.938046130543,30.8485401913738,2002-05-11
124,54,0,16,38,0,0,0.296296296296296,0.703703703703704,0,6.97658531142871,489.221779426107,907.91628746011,20.2043115921109,2002-05-18
125,58,0,11,46,1,0,0.189655172413793,0.793103448275862,0.0172413793103448,10.6051017287426,519.583218637933,977.521006354153,18.6049775635912,2002-05-25
126,58,0,21,36,1,0,0.362068965517241,0.620689655172414,0.0172413793103448,8.60679290771158,557.673696364307,1090.64158782135,26.6014098934346,2002-06-01
127,68,0,15,52,1,0,0.220588235294118,0.764705882352941,0.0147058823529412,5.32737578424927,534.609707995878,1203.98918085724,29.861503760977,2002-06-08
128,74,0,27,47,0,0,0.364864864864865,0.635135135135135,0,2.91264139111623,537.971174026221,1279.16776036119,29.2106923188966,2002-06-15
129,74,0,16,56,2,0,0.216216216216216,0.756756756756757,0.027027027027027,1.49708111971646,559.913666804524,1365.61735122958,26.0871747636515,2002-06-22
130,70,0,22,45,3,0,0.314285714285714,0.642857142857143,0.0428571428571429,0.744942728342236,604.35891566022,1447.22206501786,25.2141819268753,2002-06-29
131,83,0,30,52,1,0,0.36144578313253,0.626506024096386,0.0120481927710843,0.364222385443406,624.729879228301,1520.66585410711,29.7995946679314,2002-07-06
132,73,0,17,56,0,0,0.232876712328767,0.767123287671233,0,0.176358576073125,610.634559966725,1526.62524606346,42.3916677561648,2002-07-13
133,70,0,23,45,2,0,0.328571428571429,0.642857142857143,0.0285714285714286,0.0849334602201231,639.305306339016,1473.99308983161,50.4658297107432,2002-07-20
134,87,0,33,53,1,0,0.379310344827586,0.609195402298851,0.0114942528735632,0.0407799796533414,666.166206033053,1448.26816676179,39.9571708566787,2002-07-27
135,77,0,27,48,2,0,0.350649350649351,0.623376623376623,0.025974025974026,0.0195469379902577,643.677021458891,1432.05446917142,30.9546195152992,2002-08-03
136,72,0,23,49,0,0,0.319444444444444,0.680555555555556,0,0.00936047681710694,646.848588681939,1376.73109017345,33.0725163176196,2002-08-10
137,62,0,19,41,2,0,0.306451612903226,0.661290322580645,0.032258064516129,0.00448008686269159,658.870263430555,1308.79883066149,32.2467922164302,2002-08-17
138,82,0,29,53,0,0,0.353658536585366,0.646341463414634,0,0.0021436112031539,643.175477864607,1231.32208551063,30.0728311804058,2002-08-24
139,70,1,31,37,1,0.0142857142857143,0.442857142857143,0.528571428571429,0.0142857142857143,0.0010254955440088,593.823332023382,1143.72446087002,26.7821186439684,2002-08-31
140,61,0,19,38,4,0,0.311475409836066,0.622950819672131,0.0655737704918033,0.709186777122798,559.005773903985,1078.8699248948,25.7782803104594,2002-09-07
141,60,0,28,32,0,0,0.466666666666667,0.533333333333333,0,4.40344692577637,553.141721982802,988.978310513426,23.3462154385523,2002-09-14
142,57,0,20,37,0,0,0.350877192982456,0.649122807017544,0,5.64466491006031,525.923702327453,897.462034065912,26.7703752823716,2002-09-21
143,46,1,13,32,0,0.0217391304347826,0.282608695652174,0.695652173913043,0,4.16058735533357,495.574402513491,806.05507514777,30.4607977559945,2002-09-28
144,35,0,16,17,2,0,0.457142857142857,0.485714285714286,0.0571428571428571,2.81305489938743,459.636306022113,734.409493921484,23.4706509263122,2002-10-05
145,48,0,13,32,3,0,0.270833333333333,0.666666666666667,0.0625,4.66404126862799,399.17838333797,668.580391254435,15.5801177435883,2002-10-12
146,38,1,17,18,2,0.0263157894736842,0.447368421052632,0.473684210526316,0.0526315789473684,5.62670081597082,341.433635575148,578.014882555095,17.0194052522896,2002-10-19
147,36,0,14,22,0,0,0.388888888888889,0.611111111111111,0,4.54759668143066,298.97033994571,504.035091989203,23.6742643519134,2002-10-26
148,25,0,9,15,1,0,0.36,0.6,0.04,5.73158543142404,273.098199770293,465.479893945715,27.6018868465715,2002-11-02
149,24,0,10,14,0,0,0.416666666666667,0.583333333333333,0,6.15079400028624,262.287945636854,414.80468620808,26.2539044070127,2002-11-09
150,21,0,8,11,2,0,0.380952380952381,0.523809523809524,0.0952380952380952,4.47250628792333,247.417146684374,372.477857595013,21.6617403614027,2002-11-16
151,28,2,9,16,1,0.0714285714285714,0.321428571428571,0.571428571428571,0.0357142857142857,2.65835593135661,216.284365549422,328.512544731429,15.417729353575,2002-11-23
152,21,0,11,9,1,0,0.523809523809524,0.428571428571429,0.0476190476190476,1.87232031751259,188.824878424478,287.032152297955,13.4470321173487,2002-11-30
153,19,0,9,9,1,0,0.473684210526316,0.473684210526316,0.0526315789473684,6.59648562137732,174.82576278275,268.493877647059,18.8324075855383,2002-12-07
154,17,0,7,9,1,0,0.411764705882353,0.529411764705882,0.0588235294117647,10.7078353491124,175.94063694011,255.695772882186,19.2119034218646,2002-12-14
155,8,1,2,5,0,0.125,0.25,0.625,0,8.97166186371396,182.505649820639,228.230810843331,18.8675005261675,2002-12-21
156,15,0,3,12,0,0,0.2,0.8,0,6.77296929395022,179.381960452499,204.946308341937,21.0735167311487,2002-12-28
157,9,2,1,4,2,0.222222222222222,0.111111111111111,0.444444444444444,0.222222222222222,8.12709926294632,154.486042533994,190.504956599043,18.0744204352994,2003-01-04
158,9,0,4,5,0,0,0.444444444444444,0.555555555555556,0,7.52152198045757,116.62823994751,186.531813289479,12.8962803234896,2003-01-11
159,9,0,3,6,0,0,0.333333333333333,0.666666666666667,0,8.66921450170793,85.8969029382232,178.147177868698,15.4432084903191,2003-01-18
160,12,1,2,8,1,0.0833333333333333,0.166666666666667,0.666666666666667,0.0833333333333333,15.083325297281,74.6074607481896,163.194647837208,16.7641168734098,2003-01-25
161,10,0,2,8,0,0,0.2,0.8,0,15.8899654607886,77.3032964211902,146.685929928044,12.4693171736087,2003-02-01
162,10,0,2,8,0,0,0.2,0.8,0,16.0415157930925,75.5959698869771,149.584066137559,10.2410012066041,2003-02-08
163,13,1,4,8,0,0.0769230769230769,0.307692307692308,0.615384615384615,0,12.9707891557798,69.6005319264035,170.633124121499,11.319846817522,2003-02-15
164,14,0,3,10,1,0,0.214285714285714,0.714285714285714,0.0714285714285714,9.30377206192284,62.7566266053488,203.585017799936,9.17380597815849,2003-02-22
165,11,0,4,7,0,0,0.363636363636364,0.636363636363636,0,11.0064695508939,66.9989509385914,226.894618658545,6.41812464902488,2003-03-01
166,18,1,4,12,1,0.0555555555555556,0.222222222222222,0.666666666666667,0.0555555555555556,10.8206402387685,80.3588947265772,245.731715559381,9.03656398962856,2003-03-08
167,21,0,7,14,0,0,0.333333333333333,0.666666666666667,0,9.27491206226543,88.9894409436666,262.184042680429,12.1429448944925,2003-03-15
168,17,1,2,13,1,0.0588235294117647,0.117647058823529,0.764705882352941,0.0588235294117647,12.0977630616962,111.078040998754,284.363271162457,15.4849229648081,2003-03-22
169,18,0,5,13,0,0,0.277777777777778,0.722222222222222,0,11.5003170959105,138.577997869399,332.573366351716,15.4774250017988,2003-03-29
170,23,1,4,16,2,0.0434782608695652,0.173913043478261,0.695652173913043,0.0869565217391304,12.1940139951775,147.625023630074,376.36315034453,17.0704127762721,2003-04-05
171,21,0,4,15,2,0,0.19047619047619,0.714285714285714,0.0952380952380952,15.7866488655406,147.448158129064,403.374960454522,15.7197321155442,2003-04-12
172,22,2,5,15,0,0.0909090909090909,0.227272727272727,0.681818181818182,0,19.1765453829021,142.78885353411,442.096815155564,19.8923655831331,2003-04-19
173,28,3,6,18,1,0.107142857142857,0.214285714285714,0.642857142857143,0.0357142857142857,17.0990612169272,144.853554228322,502.670342564561,32.5683240164302,2003-04-26
174,27,0,10,16,1,0,0.37037037037037,0.592592592592593,0.037037037037037,20.6770849235102,150.348045563705,522.279335360432,39.1044911174415,2003-05-03
175,38,0,5,33,0,0,0.131578947368421,0.868421052631579,0,39.3342040614063,167.477558790751,552.432427590216,34.3129764918161,2003-05-10
176,38,1,4,29,4,0.0263157894736842,0.105263157894737,0.763157894736842,0.105263157894737,50.1511721437293,211.130857551115,571.000391348433,35.388523642724,2003-05-17
177,36,0,6,30,0,0,0.166666666666667,0.833333333333333,0,40.5600043097354,229.672627433634,693.526486298051,32.4440545850828,2003-05-24
178,47,1,13,33,0,0.0212765957446809,0.276595744680851,0.702127659574468,0,31.709585492792,210.945126664901,825.862355878037,42.4139938777727,2003-05-31
179,39,0,7,31,1,0,0.179487179487179,0.794871794871795,0.0256410256410256,23.1179158786069,200.552906623617,893.040015015745,49.2537956294051,2003-06-07
180,53,1,16,35,1,0.0188679245283019,0.30188679245283,0.660377358490566,0.0188679245283019,18.522037047335,229.694323782429,962.024177998686,38.3249962098418,2003-06-14
181,62,0,15,45,2,0,0.241935483870968,0.725806451612903,0.032258064516129,18.1194260849299,266.493599909979,1024.18407823756,29.1945966984506,2003-06-21
182,51,0,8,43,0,0,0.156862745098039,0.843137254901961,0,19.1663464104698,316.824945572325,1060.5249282476,27.3334271441382,2003-06-28
183,63,0,15,48,0,0,0.238095238095238,0.761904761904762,0,16.2198036677447,378.496381330628,1109.16634947138,35.576311427166,2003-07-05
184,61,0,14,46,1,0,0.229508196721311,0.754098360655738,0.0163934426229508,10.5276092413331,393.333372170385,1178.83226246912,33.0029168091901,2003-07-12
185,64,0,15,49,0,0,0.234375,0.765625,0,5.9053334832697,378.400101589466,1247.62045075264,22.2406495687728,2003-07-19
