"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
116,24,2,0,20,2,0.0833333333333333,0,0.833333333333333,0.0833333333333333,13.5781193006402,4.01229910479204e-06,591.412244514636,34.8586859853328,2002-03-23
117,36,1,0,30,5,0.0277777777777778,0,0.833333333333333,0.138888888888889,18.9400200594689,1.91908905511369e-06,712.320837477413,42.4295148984439,2002-03-30
118,46,0,0,44,2,0,0,0.956521739130435,0.0434782608695652,32.4701700292333,9.17899724762316e-07,759.126707392504,56.2295282764086,2002-04-06
119,35,2,0,32,1,0.0571428571428571,0,0.914285714285714,0.0285714285714286,42.364867592054,4.39030123938493e-07,829.466671610895,81.1050186036092,2002-04-13
120,39,1,0,35,3,0.0256410256410256,0,0.897435897435897,0.0769230769230769,38.0745433044854,2.09987181513758e-07,978.391034359528,94.3040709676179,2002-04-20
121,54,3,0,44,7,0.0555555555555556,0,0.814814814814815,0.12962962962963,34.9779204398806,1.00436340631927e-07,1097.67615415873,80.6187339533972,2002-04-27
122,51,1,0,49,1,0.0196078431372549,0,0.96078431372549,0.0196078431372549,37.2289177392428,4.8038424898581e-08,1149.51202375369,75.3731156120171,2002-05-04
123,64,2,0,58,4,0.03125,0,0.90625,0.0625,46.0662679563261,2.29766393911296e-08,1228.45526243506,101.822275223557,2002-05-11
124,66,3,0,57,6,0.0454545454545455,0,0.863636363636364,0.0909090909090909,58.1039823340954,1.09896580966337e-08,1355.07023416737,124.795139208751,2002-05-18
125,79,2,0,73,4,0.0253164556962025,0,0.924050632911392,0.0506329113924051,66.1214475455718,5.25632015146757e-09,1556.15358327605,124.592301540136,2002-05-25
126,59,4,1,51,3,0.0677966101694915,0.0169491525423729,0.864406779661017,0.0508474576271186,68.9283607757952,2.51408184203928e-09,1735.73980940339,132.936721779869,2002-06-01
127,89,1,0,85,3,0.0112359550561798,0,0.955056179775281,0.0337078651685393,70.6136920179388,0.00862293457462837,1912.11387961763,141.033547163717,2002-06-08
128,79,2,0,72,5,0.0253164556962025,0,0.911392405063291,0.0632911392405063,75.5984129826212,2.51028644715847,1968.36505200119,136.532785357449,2002-06-15
129,86,2,0,83,1,0.0232558139534884,0,0.965116279069767,0.0116279069767442,81.098679000923,8.31923682401898,2074.72579142664,123.306168092577,2002-06-22
130,93,3,0,87,3,0.032258064516129,0,0.935483870967742,0.032258064516129,75.098138741707,8.63998393071206,2187.61665412282,120.89377067923,2002-06-29
131,94,2,0,87,5,0.0212765957446809,0,0.925531914893617,0.0531914893617021,72.3903772720916,5.88471671244782,2295.16381596151,109.553525271241,2002-07-06
132,109,3,0,101,5,0.0275229357798165,0,0.926605504587156,0.0458715596330275,73.5079196376684,3.35587835908315,2378.16053335516,93.5606087948903,2002-07-13
133,109,8,0,97,4,0.073394495412844,0,0.889908256880734,0.036697247706422,70.9627193390266,1.7598123625024,2428.72689132643,94.1801773392775,2002-07-20
134,118,3,0,108,7,0.0254237288135593,0,0.915254237288136,0.0593220338983051,73.6422470568708,0.884429525485833,2477.28523071729,110.176327904777,2002-07-27
135,129,5,0,121,3,0.0387596899224806,0,0.937984496124031,0.0232558139534884,93.1463540770505,0.434614392713724,2502.62955486949,115.27911390604,2002-08-03
136,97,3,0,90,4,0.0309278350515464,0,0.927835051546392,0.0412371134020619,103.529602168988,0.210993062371181,2525.29937977628,119.585705333186,2002-08-10
137,103,3,1,95,4,0.029126213592233,0.00970873786407767,0.922330097087379,0.0388349514563107,103.829534784329,0.101751606561714,2576.93731421527,119.250298456973,2002-08-17
138,111,2,0,104,5,0.018018018018018,0,0.936936936936937,0.045045045045045,102.819812095619,0.146486109660902,2530.14617664934,109.82263737301,2002-08-24
139,107,3,1,98,5,0.0280373831775701,0.00934579439252336,0.91588785046729,0.0467289719626168,92.4850892796026,2.88293843982148,2372.04396386544,101.043835656867,2002-08-31
140,89,2,0,85,2,0.0224719101123595,0,0.955056179775281,0.0224719101123595,77.1684614407818,6.00011843015752,2226.13263342252,98.8911343145568,2002-09-07
141,79,1,1,75,2,0.0126582278481013,0.0126582278481013,0.949367088607595,0.0253164556962025,61.6081191642787,7.78338213089391,2110.47998940938,93.7883963510863,2002-09-14
142,90,1,0,86,3,0.0111111111111111,0,0.955555555555556,0.0333333333333333,53.1002594173294,9.04964684370614,1948.1728135422,81.6310750730422,2002-09-21
143,72,0,0,72,0,0,0,1,0,46.8644618562411,10.0337105376689,1763.54154512776,68.426353858474,2002-09-28
144,61,1,1,55,4,0.0163934426229508,0.0163934426229508,0.901639344262295,0.0655737704918033,36.8335388478828,9.08154487725696,1614.89188696732,57.9751843012247,2002-10-05
145,82,2,0,78,2,0.024390243902439,0,0.951219512195122,0.024390243902439,24.4286388705381,6.70939881788372,1492.70373703141,45.8642107027607,2002-10-12
146,55,0,1,52,2,0,0.0181818181818182,0.945454545454545,0.0363636363636364,18.3957670233663,7.15926905061209,1349.13576774402,39.8168495107236,2002-10-19
147,44,1,0,43,0,0.0227272727272727,0,0.977272727272727,0,20.0166389130034,6.60224430595274,1236.46254934954,40.5504462162686,2002-10-26
148,34,0,0,34,0,0,0,1,0,16.8991367385308,6.16598621626553,1154.778538555,36.4694439200183,2002-11-02
149,50,2,0,46,2,0.04,0,0.92,0.04,13.0403054715288,7.00946117342351,1028.25162331692,30.4024731092816,2002-11-09
150,40,1,0,39,0,0.025,0,0.975,0,11.1168585795202,5.63973121766338,891.165138739446,21.2365386401621,2002-11-16
151,29,0,1,27,1,0,0.0344827586206897,0.931034482758621,0.0344827586206897,12.7894686649244,3.5408899247074,793.575640656716,17.3447616229108,2002-11-23
152,33,3,1,29,0,0.0909090909090909,0.0303030303030303,0.878787878787879,0,15.2193463953614,2.56189666583779,753.518256079734,17.1622855295949,2002-11-30
153,29,2,0,27,0,0.0689655172413793,0,0.931034482758621,0,15.7162702157173,4.86866314649835,696.676824611893,15.9534469093389,2002-12-07
154,30,2,0,27,1,0.0666666666666667,0,0.9,0.0333333333333333,20.2340520795033,7.47413696736892,633.718935994689,11.9833060936335,2002-12-14
155,28,0,1,27,0,0,0.0357142857142857,0.964285714285714,0,29.0977619456809,9.13064217191832,602.21475307124,8.064480755455,2002-12-21
156,25,0,1,24,0,0,0.04,0.96,0,34.7248886595083,7.39688436912434,578.040823254523,8.33514829655596,2002-12-28
157,28,0,0,28,0,0,0,1,0,30.9855317340418,6.89267849614706,557.670209615626,7.7540072918698,2003-01-04
158,19,0,0,19,0,0,0,1,0,21.2370359253371,11.161097088801,547.807260950699,5.34866832690174,2003-01-11
159,22,0,3,19,0,0,0.136363636363636,0.863636363636364,0,12.3989649777916,13.0665844907129,552.011527277945,3.1193189283949,2003-01-18
160,20,0,1,19,0,0,0.05,0.95,0,6.6375150847256,10.408753637472,560.089672774231,1.6673526897556,2003-01-25
161,21,0,0,21,0,0,0,1,0,3.38844252099411,16.494261152986,542.470745964458,0.850290418002553,2003-02-01
162,23,0,0,22,1,0,0,0.956521739130435,0.0434782608695652,1.68403500645722,29.1443892167303,523.943285111511,0.422312814079574,2003-02-08
163,26,1,2,23,0,0.0384615384615385,0.0769230769230769,0.884615384615385,0,0.824061491534127,28.1559782410167,530.319587559608,0.21385937890084,2003-02-15
164,16,1,2,13,0,0.0625,0.125,0.8125,0,1.37284073965106,19.5443847167756,551.885094942635,2.25973113503951,2003-02-22
165,22,1,1,20,0,0.0454545454545455,0.0454545454545455,0.909090909090909,0,6.40931002896461,18.6529851310527,583.576418936943,7.36018214029193,2003-03-01
166,19,0,1,18,0,0,0.0526315789473684,0.947368421052632,0,10.6210835352776,30.8217920826955,579.307909701615,7.80225612598629,2003-03-08
167,17,0,0,17,0,0,0,1,0,16.4710322976265,41.4325610476548,555.156172490803,5.42831946553237,2003-03-15
168,24,3,1,19,1,0.125,0.0416666666666667,0.791666666666667,0.0416666666666667,20.1287384568256,40.5591187279588,564.228831351884,3.1516934606833,2003-03-22
169,32,2,3,27,0,0.0625,0.09375,0.84375,0,19.2705391500216,32.4584372350813,570.664983816349,2.01905751194709,2003-03-29
170,25,0,1,24,0,0,0.04,0.96,0,30.5881530836501,28.1982281318392,597.052495605073,6.2384855913747,2003-04-05
171,21,4,0,17,0,0.19047619047619,0,0.80952380952381,0,43.9830949279897,40.3029231292298,652.711850946327,9.89683415758621,2003-04-12
172,27,2,1,22,2,0.0740740740740741,0.037037037037037,0.814814814814815,0.0740740740740741,46.0903233601086,45.4992036037677,723.498831129102,8.15856817887178,2003-04-19
173,34,3,1,30,0,0.0882352941176471,0.0294117647058824,0.882352941176471,0,52.5029193583573,40.1398562717861,758.950380082198,5.85026090541069,2003-04-26
174,37,6,0,30,1,0.162162162162162,0,0.810810810810811,0.027027027027027,65.8655365098553,33.2625452252483,740.525051251008,13.0400179157575,2003-05-03
175,30,6,1,23,0,0.2,0.0333333333333333,0.766666666666667,0,86.9847731068426,28.7665212209697,772.064621601198,20.7445795047522,2003-05-10
176,43,8,1,30,4,0.186046511627907,0.0232558139534884,0.697674418604651,0.0930232558139535,112.056539776996,27.0299416834795,856.905814346221,20.2030889875781,2003-05-17
177,42,2,1,38,1,0.0476190476190476,0.0238095238095238,0.904761904761905,0.0238095238095238,138.990245842167,27.5686563120729,907.389699975077,22.6555715474922,2003-05-24
178,45,5,5,31,4,0.111111111111111,0.111111111111111,0.688888888888889,0.0888888888888889,179.307806659959,29.2238837064997,916.293092987563,37.2878814754082,2003-05-31
179,48,8,1,39,0,0.166666666666667,0.0208333333333333,0.8125,0,181.005640668812,31.9801169520718,971.53647742157,50.4614631592333,2003-06-07
180,53,7,6,38,2,0.132075471698113,0.113207547169811,0.716981132075472,0.0377358490566038,156.922806811676,47.9594751394554,1056.34980373266,58.7545813458688,2003-06-14
181,56,5,2,47,2,0.0892857142857143,0.0357142857142857,0.839285714285714,0.0357142857142857,167.961965301886,69.2843494854186,1086.04173616962,67.188922495393,2003-06-21
182,48,12,3,32,1,0.25,0.0625,0.666666666666667,0.0208333333333333,200.555836555364,86.0006549959865,1135.64890501552,63.6348808537919,2003-06-28
183,62,13,2,44,3,0.209677419354839,0.032258064516129,0.709677419354839,0.0483870967741935,199.116709882107,96.1741660209741,1194.12150120539,60.0038101862492,2003-07-05
184,57,11,2,41,3,0.192982456140351,0.0350877192982456,0.719298245614035,0.0526315789473684,224.739235584713,96.1589083789007,1201.12247576011,55.3240326360976,2003-07-12
185,64,10,7,45,2,0.15625,0.109375,0.703125,0.03125,268.146535254913,86.1221705974963,1182.64631168519,57.5011710040313,2003-07-19
186,66,12,5,45,4,0.181818181818182,0.0757575757575758,0.681818181818182,0.0606060606060606,289.364041968917,76.4051799885755,1174.13733911152,68.3499523602304,2003-07-26
187,54,13,4,34,3,0.240740740740741,0.0740740740740741,0.62962962962963,0.0555555555555556,288.012483193991,85.7322033548246,1148.16388994527,70.400023318057,2003-08-02
188,66,12,3,45,6,0.181818181818182,0.0454545454545455,0.681818181818182,0.0909090909090909,289.348228693732,103.754335293173,1124.50359976654,73.4483071576451,2003-08-09
