"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
65,25,4,3,18,0,0.16,0.12,0.72,0,87.2537395766106,96.6139194110268,344.076890010121,0.00917753602777483,2001-03-31
66,29,8,4,17,0,0.275862068965517,0.137931034482759,0.586206896551724,0,110.767512632593,85.9596064826071,393.173380066607,2.58555665933182,2001-04-07
67,21,6,2,13,0,0.285714285714286,0.0952380952380952,0.619047619047619,0,132.479579517559,79.6358126162358,448.681888985912,8.68857226204728,2001-04-14
68,15,4,1,10,0,0.266666666666667,0.0666666666666667,0.666666666666667,0,148.941095528687,84.6657583358608,496.809628919828,9.16497300848302,2001-04-21
69,34,14,4,16,0,0.411764705882353,0.117647058823529,0.470588235294118,0,177.922470251739,92.6965001740945,517.772063555569,6.33095976080601,2001-04-28
70,26,8,1,17,0,0.307692307692308,0.0384615384615385,0.653846153846154,0,205.785381911197,87.8399239167327,491.948444487538,3.65200305331422,2001-05-05
71,39,12,3,24,0,0.307692307692308,0.0769230769230769,0.615384615384615,0,253.294118573576,92.2560411130814,492.787072697893,1.93190208573399,2001-05-12
72,39,19,6,14,0,0.487179487179487,0.153846153846154,0.358974358974359,0,296.46218428506,87.8632427893157,519.164272917154,0.977085111184824,2001-05-19
73,48,12,7,29,0,0.25,0.145833333333333,0.604166666666667,0,314.856953845683,81.3169225736769,567.263918638531,0.482271570502186,2001-05-26
74,34,10,2,22,0,0.294117647058824,0.0588235294117647,0.647058823529412,0,382.278392830043,106.156478760743,603.089636276232,0.234828330918191,2001-06-02
75,44,13,5,26,0,0.295454545454545,0.113636363636364,0.590909090909091,0,442.271829701252,140.146222235774,660.837890025286,0.113467718619715,2001-06-09
76,61,24,5,32,0,0.39344262295082,0.0819672131147541,0.524590163934426,0,434.802485629416,151.081976902627,725.519185814321,0.054587539924625,2001-06-16
77,66,18,5,43,0,0.272727272727273,0.0757575757575758,0.651515151515151,0,429.187943263041,143.538762654935,737.067469537212,0.026195638985851,2001-06-23
78,57,21,8,28,0,0.368421052631579,0.140350877192982,0.491228070175439,0,475.205398078536,141.350545688326,800.573259693472,0.0125528989339033,2001-06-30
79,62,22,6,34,0,0.354838709677419,0.0967741935483871,0.548387096774194,0,515.215869204777,148.341837324472,957.216291743752,0.00601042142047257,2001-07-07
80,67,30,6,31,0,0.447761194029851,0.0895522388059701,0.462686567164179,0,539.410397972729,161.813169572217,1003.58995463007,0.00287649919259382,2001-07-14
81,77,20,3,54,0,0.25974025974026,0.038961038961039,0.701298701298701,0,577.29948809671,178.423245171052,970.657389861162,0.00137628793743867,2001-07-21
82,66,29,6,31,0,0.439393939393939,0.0909090909090909,0.46969696969697,0,627.15858993725,176.677142756277,950.908406737678,0.000658399845036838,2001-07-28
83,74,26,5,42,1,0.351351351351351,0.0675675675675676,0.567567567567568,0.0135135135135135,629.085706847002,157.289501078093,992.604073603737,0.000314944259099484,2001-08-04
84,65,29,5,30,1,0.446153846153846,0.0769230769230769,0.461538461538462,0.0153846153846154,626.857713737168,141.690267007704,1001.40544625225,0.488796363562355,2001-08-11
85,73,23,4,46,0,0.315068493150685,0.0547945205479452,0.63013698630137,0,633.689271511612,130.046600734488,963.683681937216,5.35646228136189,2001-08-18
86,64,23,3,38,0,0.359375,0.046875,0.59375,0,634.5308761895,126.117753014894,907.383409646731,11.6344164059029,2001-08-25
87,77,29,1,47,0,0.376623376623377,0.012987012987013,0.61038961038961,0,615.446073695968,113.547480485834,880.555228811636,11.5069036137266,2001-09-01
88,51,22,3,26,0,0.431372549019608,0.0588235294117647,0.509803921568627,0,571.216715936197,98.8850697162038,860.700809535354,7.77168521985155,2001-09-08
