"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
13,12,3,9,0,0,0.25,0.75,0,0,85.3929235163669,256.516133566004,1.30288114504463e-05,0.000277943932732051,2000-04-01
14,13,4,9,0,0,0.307692307692308,0.692307692307692,0,0,87.9230680276081,266.197684805346,6.23178362370339e-06,0.000132954290919858,2000-04-08
15,12,2,10,0,0,0.166666666666667,0.833333333333333,0,0,85.095155055673,289.245372429835,2.9806835994248e-06,6.35957688055222e-05,2000-04-15
16,20,5,14,1,0,0.25,0.7,0.05,0,90.7147958581385,306.139904153906,1.4256632904052e-06,3.04188332888615e-05,2000-04-22
17,13,2,11,0,0,0.153846153846154,0.846153846153846,0,0,101.104004109329,324.667595040509,0.155049360122202,1.45495651350222e-05,2000-04-29
18,24,10,14,0,0,0.416666666666667,0.583333333333333,0,0,107.186633438797,350.523006061974,4.61065283247838,6.95910510640874e-06,2000-05-06
19,20,7,12,0,1,0.35,0.6,0,0.05,116.832918942099,373.669777670069,9.6804444483117,3.32854450509463e-06,2000-05-13
20,23,7,15,1,0,0.304347826086957,0.652173913043478,0.0434782608695652,0,147.620013375514,391.781877170991,8.62177973890137,0.35773847731459,2000-05-20
21,33,8,25,0,0,0.242424242424242,0.757575757575758,0,0,188.801824176266,411.719252569845,5.89649277321904,5.56801611224061,2000-05-27
22,36,17,18,0,1,0.472222222222222,0.5,0,0.0277777777777778,217.1242215746,460.470557531984,8.58723026577359,9.68369421609246,2000-06-03
23,37,12,25,0,0,0.324324324324324,0.675675675675676,0,0,251.402731515383,534.474373978908,11.1539567076546,8.69933603837478,2000-06-10
24,43,12,29,0,2,0.27906976744186,0.674418604651163,0,0.0465116279069767,301.168972017182,576.519243052836,8.71536667882393,11.2465423328371,2000-06-17
25,47,18,29,0,0,0.382978723404255,0.617021276595745,0,0,361.26359525698,625.402371869841,5.31533523785653,13.3795992093204,2000-06-24
26,43,20,23,0,0,0.465116279069767,0.534883720930233,0,0,382.135576565829,691.142277192705,2.88450127231188,20.3970726332816,2000-07-01
27,48,16,31,1,0,0.333333333333333,0.645833333333333,0.0208333333333333,0,413.563860894648,761.621564684636,1.47640095047351,22.4524279577049,2000-07-08
28,51,22,29,0,0,0.431372549019608,0.568627450980392,0,0,458.076269559475,785.510572481366,2.25936852947513,16.2903180063101,2000-07-15
29,55,23,32,0,0,0.418181818181818,0.581818181818182,0,0,467.470364522666,787.269009753888,7.1016704220505,9.60223167666882,2000-07-22
30,56,31,24,1,0,0.553571428571429,0.428571428571429,0.0178571428571429,0,492.083781360125,783.80082010345,7.87534990647711,5.12066732101878,2000-07-29
31,47,25,21,0,1,0.531914893617021,0.446808510638298,0,0.0212765957446809,536.072319945875,790.332648027544,5.51925729128006,2.59598446496948,2000-08-05
32,44,20,24,0,0,0.454545454545455,0.545454545454545,0,0,578.220112393713,765.153221092999,5.04225162681135,1.52938308781998,2000-08-12
33,60,34,26,0,0,0.566666666666667,0.433333333333333,0,0,587.629564402497,683.131088356951,7.79961683512112,4.4369036924985,2000-08-19
34,57,29,28,0,0,0.508771929824561,0.491228070175439,0,0,569.408318570852,600.660970769669,7.15141885302937,6.84445106090852,2000-08-26
35,37,18,19,0,0,0.486486486486487,0.513513513513513,0,0,579.023101260263,567.005415518018,4.68189947981026,5.50610595438459,2000-09-02
36,48,24,23,0,1,0.5,0.479166666666667,0,0.0208333333333333,591.694126312867,558.409670616211,2.62284624534727,3.37498694730589,2000-09-09
37,47,27,20,0,0,0.574468085106383,0.425531914893617,0,0,561.096318823274,513.93944603711,1.36286505497786,1.85825552685344,2000-09-16
38,34,18,16,0,0,0.529411764705882,0.470588235294118,0,0,504.048001116635,466.561848220962,0.681597528937647,2.86847579727964,2000-09-23
39,49,27,22,0,0,0.551020408163265,0.448979591836735,0,0,474.871994449651,430.043640534705,0.33408087092894,5.4239943781132,2000-09-30
40,36,24,10,0,2,0.666666666666667,0.277777777777778,0,0.0555555555555556,442.289714609326,390.252352300484,0.161976542793981,4.93105707504948,2000-10-07
41,26,13,13,0,0,0.5,0.5,0,0,416.192567602854,362.205967869727,0.07806622516106,3.87898273053646,2000-10-14
42,29,13,15,0,1,0.448275862068966,0.517241379310345,0,0.0344827586206897,405.836482169659,322.961102713189,0.0375005556485184,8.1830682162458,2000-10-21
43,28,14,12,0,2,0.5,0.428571428571429,0,0.0714285714285714,379.872808532774,278.082997081032,0.017980747807957,10.9897434665899,2000-10-28
44,27,18,8,0,1,0.666666666666667,0.296296296296296,0,0.037037037037037,325.637165848294,254.518932884509,0.00861238349627689,12.0509648427309,2000-11-04
45,18,9,9,0,0,0.5,0.5,0,0,281.027678460966,233.19782218525,0.00412268340244004,14.2706158244786,2000-11-11
46,20,14,5,0,1,0.7,0.25,0,0.05,270.300769963107,208.703942055838,0.00197282144791389,16.2931797871889,2000-11-18
47,11,4,7,0,0,0.363636363636364,0.636363636363636,0,0,254.798532605775,183.778380886713,0.000943863820115871,15.8289719843713,2000-11-25
48,9,5,4,0,0,0.555555555555556,0.444444444444444,0,0,230.093780995831,160.21239096878,0.000451523691647508,13.9038161805345,2000-12-02
49,22,15,7,0,0,0.681818181818182,0.318181818181818,0,0,202.103634799635,141.317619301005,0.000215984267480109,11.9352411447549,2000-12-09
50,22,6,13,0,3,0.272727272727273,0.590909090909091,0,0.136363636363636,167.480751160395,123.295401964059,0.000103310896037767,8.26325164984951,2000-12-16
51,11,8,3,0,0,0.727272727272727,0.272727272727273,0,0,171.713914827186,115.203998508652,4.94150973704185e-05,5.37498808672371,2000-12-23
52,16,6,10,0,0,0.375,0.625,0,0,179.04574923919,142.795847381479,2.36356140247483e-05,11.1667215259076,2000-12-30
53,13,6,5,0,2,0.461538461538462,0.384615384615385,0,0.153846153846154,174.924169045063,155.876322087598,1.13049937615665e-05,18.3076476691499,2001-01-06
54,18,9,8,0,1,0.5,0.444444444444444,0,0.0555555555555556,169.777570810265,162.452807953346,5.40718796641165e-06,17.0482484840858,2001-01-13
55,15,9,5,0,1,0.6,0.333333333333333,0,0.0666666666666667,161.411963073617,161.247558476928,2.5862542133042e-06,19.4136856595579,2001-01-20
56,15,9,6,0,0,0.6,0.4,0,0,160.716334442982,163.203552431238,1.23700115597974e-06,20.7295920895945,2001-01-27
57,18,7,9,1,1,0.388888888888889,0.5,0.0555555555555556,0.0555555555555556,173.743121906167,160.89164546646,5.9165492140287e-07,22.7748557944551,2001-02-03
58,13,8,5,0,0,0.615384615384615,0.384615384615385,0,0,194.048647834646,153.675173803278,0.907750377635479,21.6425593361082,2001-02-10
59,16,7,7,0,2,0.4375,0.4375,0,0.125,214.197495940968,162.658649447285,5.79877563039626,18.846002491375,2001-02-17
60,21,10,8,1,2,0.476190476190476,0.380952380952381,0.0476190476190476,0.0952380952380952,221.317810761229,180.341700439482,7.67688277606579,17.3208580299557,2001-02-24
61,21,9,12,0,0,0.428571428571429,0.571428571428571,0,0,212.010540041474,191.582382052791,7.39898062623781,20.5106724288063,2001-03-03
62,15,6,7,0,2,0.4,0.466666666666667,0,0.133333333333333,222.286016041458,206.91471455045,10.6329458853188,29.7081048310094,2001-03-10
63,17,8,7,0,2,0.470588235294118,0.411764705882353,0,0.117647058823529,245.421146970986,243.358948409093,10.2645807146273,35.2560466077632,2001-03-17
64,24,15,8,0,1,0.625,0.333333333333333,0,0.0416666666666667,250.2629834864,270.939697523002,7.02499243036098,36.7968574194283,2001-03-24
65,19,10,8,0,1,0.526315789473684,0.421052631578947,0,0.0526315789473684,262.143453799251,265.547107145824,4.05871146912595,47.0216316557685,2001-03-31
66,33,19,12,1,1,0.575757575757576,0.363636363636364,0.0303030303030303,0.0303030303030303,303.451194165302,261.379560673303,2.15361056264271,51.2564617830665,2001-04-07
67,42,28,13,0,1,0.666666666666667,0.30952380952381,0,0.0238095238095238,352.170596666671,262.254320276133,1.77833509983082,45.3557933758957,2001-04-14
68,35,17,17,0,1,0.485714285714286,0.485714285714286,0,0.0285714285714286,418.674392619192,289.227021868574,7.05891543083442,42.6235543701878,2001-04-21
69,42,25,14,0,3,0.595238095238095,0.333333333333333,0,0.0714285714285714,537.230194515325,334.024419804286,10.0259948279962,37.7649513221084,2001-04-28
70,45,24,19,0,2,0.533333333333333,0.422222222222222,0,0.0444444444444444,639.332381186447,380.416686168847,7.8343377573694,35.8361193063069,2001-05-05
71,52,36,15,0,1,0.692307692307692,0.288461538461538,0,0.0192307692307692,683.454810947455,456.908842306054,4.77595718430837,47.4491142490351,2001-05-12
72,51,29,20,1,1,0.568627450980392,0.392156862745098,0.0196078431372549,0.0196078431372549,744.911272809586,520.580485307519,2.59562233958179,60.5763124277366,2001-05-19
73,39,25,12,0,2,0.641025641025641,0.307692307692308,0,0.0512820512820513,851.639139170127,547.560221661059,1.34010683209482,63.4176448494438,2001-05-26
74,53,34,18,0,1,0.641509433962264,0.339622641509434,0,0.0188679245283019,944.312514708791,567.609888808432,3.25275590961729,54.9586266361698,2001-06-02
75,76,48,25,1,2,0.631578947368421,0.328947368421053,0.0131578947368421,0.0263157894736842,957.68549596236,554.479995577217,8.93273131407397,50.7463506759151,2001-06-09
76,60,39,19,0,2,0.65,0.316666666666667,0,0.0333333333333333,979.474578326435,546.937478435065,9.26816336740262,44.517739002932,2001-06-16
77,67,39,27,0,1,0.582089552238806,0.402985074626866,0,0.0149253731343284,1074.5260579661,583.201958300434,10.437118707964,44.920844087285,2001-06-23
78,67,48,16,1,2,0.716417910447761,0.238805970149254,0.0149253731343284,0.0298507462686567,1194.07285717772,623.124371623192,12.3404283248234,52.6901169708455,2001-06-30
79,79,65,13,0,1,0.822784810126582,0.164556962025316,0,0.0126582278481013,1224.26626605337,664.454359843543,9.62110956415104,50.8947718222116,2001-07-07
80,90,68,19,1,2,0.755555555555556,0.211111111111111,0.0111111111111111,0.0222222222222222,1256.02102189285,647.072277406414,8.08834246753585,44.2573506348974,2001-07-14
81,54,41,11,0,2,0.759259259259259,0.203703703703704,0,0.037037037037037,1360.2974629686,569.021640918828,10.4964538578371,46.6129408163459,2001-07-21
82,79,67,10,0,2,0.848101265822785,0.126582278481013,0,0.0253164556962025,1480.94849142537,501.678770978598,11.2160847268719,49.3561391559918,2001-07-28
83,82,63,16,2,1,0.768292682926829,0.195121951219512,0.024390243902439,0.0121951219512195,1503.96416967243,451.617287663994,12.6483274110723,44.7307784379266,2001-08-04
84,85,71,12,1,1,0.835294117647059,0.141176470588235,0.0117647058823529,0.0117647058823529,1465.08889835666,387.12040821631,11.5353567370344,45.5601887451037,2001-08-11
85,72,61,10,1,0,0.847222222222222,0.138888888888889,0.0138888888888889,0,1478.37213808555,345.478624018787,14.3511483378361,45.0937118586499,2001-08-18
86,71,53,15,0,3,0.746478873239437,0.211267605633803,0,0.0422535211267606,1493.558943826,324.953176909846,20.215885796888,37.0658446723256,2001-08-25
87,70,63,5,1,1,0.9,0.0714285714285714,0.0142857142857143,0.0142857142857143,1452.25086727636,298.64840892712,20.9377766463268,28.3140348752582,2001-09-01
88,70,59,10,0,1,0.842857142857143,0.142857142857143,0,0.0142857142857143,1360.75715238776,265.381757456987,18.2416799790528,27.7747068009877,2001-09-08
89,67,58,9,0,0,0.865671641791045,0.134328358208955,0,0,1257.24337371619,236.499515015655,15.0162331648242,29.3428041910075,2001-09-15
90,63,55,7,0,1,0.873015873015873,0.111111111111111,0,0.0158730158730159,1205.78783449148,210.184266404367,12.5580660260144,27.3507988137653,2001-09-22
91,47,42,4,0,1,0.893617021276596,0.0851063829787234,0,0.0212765957446809,1138.29439404727,191.82044778313,8.51808262151098,20.1952927369089,2001-09-29
92,43,35,7,0,1,0.813953488372093,0.162790697674419,0,0.0232558139534884,1076.30985110538,171.023306789665,4.91887303366399,14.4959207352913,2001-10-06
93,65,58,7,0,0,0.892307692307692,0.107692307692308,0,0,991.943789382781,147.432315824061,2.60373762544931,13.6361861393382,2001-10-13
94,41,38,2,0,1,0.926829268292683,0.0487804878048781,0,0.024390243902439,875.812643216109,126.494734554593,1.31661547868598,15.9884922981834,2001-10-20
95,27,24,3,0,0,0.888888888888889,0.111111111111111,0,0,811.449179741224,113.170710624297,0.649634886594488,13.6214737317431,2001-10-27
96,27,24,3,0,0,0.888888888888889,0.111111111111111,0,0,776.573936682789,94.5268478631258,0.316257326504797,10.9085453789571,2001-11-03
97,23,21,2,0,0,0.91304347826087,0.0869565217391304,0,0,688.507352769998,73.8221215558032,0.152810524922625,9.47339215909246,2001-11-10
98,30,28,2,0,0,0.933333333333333,0.0666666666666667,0,0,594.412892547825,62.4655385663711,0.0735224358355858,6.64641828962904,2001-11-17
99,18,18,0,0,0,1,0,0,0,507.572512770045,54.1798547553953,0.0352879680690326,3.92721809511271,2001-11-24
100,16,14,0,1,1,0.875,0,0.0625,0.0625,464.160540911929,46.7860163852501,0.0169128996083349,2.11210061329326,2001-12-01
101,20,18,2,0,0,0.9,0.1,0,0,436.025426868466,36.4141666941444,0.0897098057903916,1.08469827638164,2001-12-08
102,14,12,1,0,1,0.857142857142857,0.0714285714285714,0,0.0714285714285714,391.023321160632,23.8111144734132,2.45570332680545,1.96318277409501,2001-12-15
103,19,18,0,0,1,0.947368421052632,0,0,0.0526315789473684,357.267599288448,18.7110897449998,5.22162341093581,5.09831132762085,2001-12-22
104,13,12,1,0,0,0.923076923076923,0.0769230769230769,0,0,331.690225011488,21.0728047996811,4.72427582922542,6.82193288068818,2001-12-29
105,13,10,1,2,0,0.769230769230769,0.0769230769230769,0.153846153846154,0,318.727026393309,19.1553884219251,3.08411337083613,10.4983680894035,2002-01-05
106,16,14,0,0,2,0.875,0,0,0.125,313.55205902969,16.5028413975861,2.1937190010567,13.1730463419242,2002-01-12
107,18,16,2,0,0,0.888888888888889,0.111111111111111,0,0,293.999786719342,18.9114723479428,6.96635913878272,11.8042695723445,2002-01-19
108,6,4,0,0,2,0.666666666666667,0,0,0.333333333333333,290.286411733257,17.0423237536521,12.9520385257857,15.9086240164529,2002-01-26
109,24,18,2,1,3,0.75,0.0833333333333333,0.0416666666666667,0.125,312.496388329382,17.8177318329148,11.823666027539,17.6604339928447,2002-02-02
110,12,8,2,1,1,0.666666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,305.029908815339,20.4579197094212,7.84033696575657,20.5432113830552,2002-02-09
111,11,9,2,0,0,0.818181818181818,0.181818181818182,0,0,305.031368079436,26.2064291281845,8.68804953605787,36.1809135762927,2002-02-16
112,22,17,2,0,3,0.772727272727273,0.0909090909090909,0,0.136363636363636,324.77565290446,39.1842531137489,16.3221617758662,45.0996325939714,2002-02-23
113,15,14,0,0,1,0.933333333333333,0,0,0.0666666666666667,313.187458005681,45.4870517188681,16.1593490889351,39.2598171102569,2002-03-02
114,17,13,2,1,1,0.764705882352941,0.117647058823529,0.0588235294117647,0.0588235294117647,323.455059217233,47.0318289219425,11.0682562462021,39.152973417308,2002-03-09
115,24,19,1,1,3,0.791666666666667,0.0416666666666667,0.0416666666666667,0.125,366.733231182556,44.0628029161313,7.46714952952549,44.8542707549059,2002-03-16
116,22,17,1,1,3,0.772727272727273,0.0454545454545455,0.0454545454545455,0.136363636363636,410.004901204394,43.9694199341444,11.9311601538799,42.9479858290516,2002-03-23
117,26,24,0,0,2,0.923076923076923,0,0,0.0769230769230769,467.051367158581,44.1421347299775,18.7592575791206,50.8848538227764,2002-03-30
118,31,26,1,1,3,0.838709677419355,0.032258064516129,0.032258064516129,0.0967741935483871,501.564700832893,38.5620259975405,22.0379152617427,64.7331577164143,2002-04-06
119,27,22,1,0,4,0.814814814814815,0.037037037037037,0,0.148148148148148,569.734330949083,31.661178840133,21.6303531048103,71.5389916828808,2002-04-13
120,42,37,0,2,3,0.880952380952381,0,0.0476190476190476,0.0714285714285714,697.502267708408,27.255816277903,21.555170050717,85.5548535654465,2002-04-20
121,30,19,2,1,8,0.633333333333333,0.0666666666666667,0.0333333333333333,0.266666666666667,789.47703598915,22.8778839668185,19.1574594293796,100.9371363411,2002-04-27
122,41,37,1,0,3,0.902439024390244,0.024390243902439,0,0.0731707317073171,849.890742441253,23.1597824311009,23.4390418663381,109.547363226996,2002-05-04
123,42,34,2,1,5,0.80952380952381,0.0476190476190476,0.0238095238095238,0.119047619047619,902.233429283312,27.4360965038102,32.323230994365,127.877829012384,2002-05-11
124,59,45,3,2,9,0.76271186440678,0.0508474576271186,0.0338983050847458,0.152542372881356,957.209475045532,34.4304930263964,29.7687039830436,149.604813969737,2002-05-18
125,52,40,1,0,11,0.769230769230769,0.0192307692307692,0,0.211538461538462,1035.57394722243,40.82697016521,26.3515075197722,165.546889303133,2002-05-25
126,65,55,0,0,10,0.846153846153846,0,0,0.153846153846154,1151.79567869778,52.0012956645692,33.4609041290127,193.55810321533,2002-06-01
127,70,57,2,0,11,0.814285714285714,0.0285714285714286,0,0.157142857142857,1251.72768787857,61.011016540073,33.1741723652219,228.964802217231,2002-06-08
128,79,67,0,3,9,0.848101265822785,0,0.0379746835443038,0.113924050632911,1371.71393830768,52.9098613359659,23.4038206747921,278.49306821834,2002-06-15
129,69,55,1,0,13,0.797101449275362,0.0144927536231884,0,0.188405797101449,1536.44649485988,43.7080299152621,15.5670127654947,309.48281073364,2002-06-22
130,66,56,1,1,8,0.848484848484849,0.0151515151515152,0.0151515151515152,0.121212121212121,1697.14262013766,37.578185116157,22.1496149034922,316.748595927019,2002-06-29
131,100,84,3,1,12,0.84,0.03,0.01,0.12,1786.60137241376,31.2233178161923,29.1807398443023,324.007905765,2002-07-06
132,85,75,1,0,9,0.882352941176471,0.0117647058823529,0,0.105882352941176,1765.47940473434,28.0985584968803,27.102008633015,313.604148734503,2002-07-13
133,94,81,1,1,11,0.861702127659574,0.0106382978723404,0.0106382978723404,0.117021276595745,1829.25624626657,37.1195914421776,28.530269614252,299.226946931841,2002-07-20
134,100,82,1,1,16,0.82,0.01,0.01,0.16,1931.93425879953,44.562780177375,23.199429954389,299.299318883238,2002-07-27
135,86,79,1,0,6,0.918604651162791,0.0116279069767442,0,0.0697674418604651,1993.3114420457,39.023016341971,17.4777626427426,294.273769825978,2002-08-03
136,78,69,0,1,8,0.884615384615385,0,0.0128205128205128,0.102564102564103,2011.55372059051,32.5753451802043,19.9764821841262,294.352515531797,2002-08-10
137,78,64,1,1,12,0.82051282051282,0.0128205128205128,0.0128205128205128,0.153846153846154,1944.30524263346,30.0215414447226,18.5763665886581,278.427536827566,2002-08-17
138,79,68,2,0,9,0.860759493670886,0.0253164556962025,0,0.113924050632911,1846.26662749724,24.1335223465398,17.3961640308325,242.488732088812,2002-08-24
139,71,60,2,1,8,0.845070422535211,0.028169014084507,0.0140845070422535,0.112676056338028,1712.51712192797,20.5322145084613,17.6221204306422,233.703285538222,2002-08-31
140,73,65,0,0,8,0.89041095890411,0,0,0.10958904109589,1576.87798802747,22.7597923415241,14.5213210444954,226.253318045445,2002-09-07
141,50,45,1,0,4,0.9,0.02,0,0.08,1452.57312388551,26.7081994290717,12.6758526890376,202.690829841459,2002-09-14
142,63,57,1,0,5,0.904761904761905,0.0158730158730159,0,0.0793650793650794,1326.00193581242,25.1798672713223,10.4638782197969,181.251718979221,2002-09-21
143,50,40,0,1,9,0.8,0,0.02,0.18,1205.33322878693,21.0293383613526,6.84132673652599,151.083239788744,2002-09-28
144,37,34,0,0,3,0.918918918918919,0,0,0.0810810810810811,1077.84327725253,17.6957249797387,4.79203520872329,124.567251231933,2002-10-05
145,39,32,0,0,7,0.82051282051282,0,0,0.179487179487179,963.171403505928,13.4205741157283,6.14351824967399,113.71051898354,2002-10-12
146,40,36,0,0,4,0.9,0,0,0.1,841.7335414188,8.40766971372681,5.75480806328431,109.898226558893,2002-10-19
147,35,31,0,0,4,0.885714285714286,0,0,0.114285714285714,730.899210081265,4.66010643682283,3.86673663957266,101.171872957514,2002-10-26
148,28,24,0,0,4,0.857142857142857,0,0,0.142857142857143,642.254488607766,2.41762906764797,2.20545161188929,97.7122154720739,2002-11-02
149,29,26,0,0,3,0.896551724137931,0,0,0.103448275862069,594.8789576694,1.21041400512029,1.16024391675576,88.6676305753922,2002-11-09
150,17,11,0,2,4,0.647058823529412,0,0.117647058823529,0.235294117647059,549.316654987978,0.594279534320308,0.585281902889388,79.3341852633351,2002-11-16
151,24,20,0,0,4,0.833333333333333,0,0,0.166666666666667,494.343231039432,0.288593231147914,0.543568688602369,68.0073024838295,2002-11-23
152,11,11,0,0,0,1,0,0,0,425.128301229993,0.139271506349888,5.24337021725933,64.5447772583968,2002-11-30
153,16,13,0,0,3,0.8125,0,0,0.1875,366.984835921583,0.0669671397917197,9.89390067594119,65.2927328119846,2002-12-07
154,20,16,0,1,3,0.8,0,0.05,0.15,329.586490825103,0.0321318487939028,8.60683199920711,56.3233848952058,2002-12-14
155,13,12,0,0,1,0.923076923076923,0,0,0.0769230769230769,293.173426843298,0.0153978928915124,6.55040839694843,46.3372350939548,2002-12-21
156,19,16,0,0,3,0.842105263157895,0,0,0.157894736842105,287.24322139204,0.00737325567698307,7.75374425439676,48.9361128362967,2002-12-28
157,13,11,0,2,0,0.846153846153846,0,0.153846153846154,0,286.509749070325,0.00352907064523591,7.11369913510404,46.4863830743169,2003-01-04
158,14,13,0,0,1,0.928571428571429,0,0,0.0714285714285714,298.250741099173,0.00168866099757703,5.59727339286822,43.3666683172379,2003-01-11
159,13,9,1,2,1,0.692307692307692,0.0769230769230769,0.153846153846154,0.0769230769230769,302.979107547609,0.000807890419972408,9.95407864859561,40.5139799624255,2003-01-18
160,11,10,0,0,1,0.909090909090909,0,0,0.0909090909090909,297.670603934814,0.00681708539074162,16.19993700501,32.8594357659681,2003-01-25
161,16,15,0,1,0,0.9375,0,0.0625,0,288.794123755251,1.90876661886571,22.7779019908656,29.836990761275,2003-02-01
162,14,11,1,0,2,0.785714285714286,0.0714285714285714,0,0.142857142857143,270.334877003616,6.47638348367578,21.2689485426132,28.9231535684306,2003-02-08
163,12,11,1,0,0,0.916666666666667,0.0833333333333333,0,0,282.78482998476,7.8440085680446,16.5062313378759,22.9588366698159,2003-02-15
164,12,12,0,0,0,1,0,0,0,309.042966514331,10.8011655517217,15.356926341064,23.5317011787409,2003-02-22
165,17,14,0,2,1,0.823529411764706,0,0.117647058823529,0.0588235294117647,324.983890409778,12.9405475571071,11.9082785786797,23.5877767593742,2003-03-01
166,15,13,1,0,1,0.866666666666667,0.0666666666666667,0,0.0666666666666667,341.38043846722,15.0463363871599,8.64072363482888,18.7019356170754,2003-03-08
167,12,12,0,0,0,1,0,0,0,377.2218963809,14.0705842719231,14.8653947277513,18.558053238075,2003-03-15
168,25,17,2,2,4,0.68,0.08,0.08,0.16,385.131567125688,15.419648206384,19.5829011116827,20.872198570829,2003-03-22
169,19,14,2,0,3,0.736842105263158,0.105263157894737,0,0.157894736842105,395.252626905102,14.3876032232379,16.6875544955267,22.1682567410223,2003-03-29
170,17,12,0,3,2,0.705882352941177,0,0.176470588235294,0.117647058823529,428.551039607354,19.9634700629672,20.1801250732127,39.1575369535417,2003-04-05
171,22,20,0,1,1,0.909090909090909,0,0.0454545454545455,0.0454545454545455,462.809730897552,33.2177022416388,24.75075469671,62.6149871561001,2003-04-12
172,28,23,2,0,3,0.821428571428571,0.0714285714285714,0,0.107142857142857,465.513855174724,37.1485389558986,34.7947644468019,73.1216845406814,2003-04-19
173,26,19,1,2,4,0.730769230769231,0.0384615384615385,0.0769230769230769,0.153846153846154,502.720349778143,29.1640565177175,46.7236676276922,67.244507193847,2003-04-26
174,29,22,2,3,2,0.758620689655172,0.0689655172413793,0.103448275862069,0.0689655172413793,585.608955267716,28.9096242290986,43.241877736923,65.2226978554619,2003-05-03
175,43,36,2,1,4,0.837209302325581,0.0465116279069767,0.0232558139534884,0.0930232558139535,642.266006984564,33.1303875374723,43.3715246643398,83.2193501369525,2003-05-10
176,35,27,1,2,5,0.771428571428571,0.0285714285714286,0.0571428571428571,0.142857142857143,689.643366375494,42.7667733831826,51.4035776018138,94.3206927929206,2003-05-17
177,39,31,3,3,2,0.794871794871795,0.0769230769230769,0.0769230769230769,0.0512820512820513,791.016260476708,53.7469907347933,54.1141421419075,105.479506045568,2003-05-24
178,46,38,3,0,5,0.826086956521739,0.0652173913043478,0,0.108695652173913,885.45278113621,54.9937212872176,52.9558318164084,117.893875276902,2003-05-31
179,44,32,2,3,7,0.727272727272727,0.0454545454545455,0.0681818181818182,0.159090909090909,942.623980185386,59.3707241635584,64.2478034790299,116.509932858452,2003-06-07
180,51,42,2,2,5,0.823529411764706,0.0392156862745098,0.0392156862745098,0.0980392156862745,1026.22855454554,66.8065686737879,65.0243902169005,117.929749086915,2003-06-14
181,40,30,2,3,5,0.75,0.05,0.075,0.125,1069.12478514783,72.3995129664475,64.4445904940217,145.453761292676,2003-06-21
182,44,36,2,1,5,0.818181818181818,0.0454545454545455,0.0227272727272727,0.113636363636364,1129.64564754967,77.2142151213386,71.6268076946062,169.316801144161,2003-06-28
183,51,40,3,2,6,0.784313725490196,0.0588235294117647,0.0392156862745098,0.117647058823529,1127.63747847892,77.220270118784,72.0608417660785,162.298738420965,2003-07-05
184,45,33,2,2,8,0.733333333333333,0.0444444444444444,0.0444444444444444,0.177777777777778,1078.28429716444,70.2419437646622,63.6465320068706,151.220694322341,2003-07-12
185,41,28,3,2,8,0.682926829268293,0.0731707317073171,0.0487804878048781,0.195121951219512,1062.6488599386,64.8792544379438,56.653569941231,159.722717725837,2003-07-19
186,48,36,0,3,9,0.75,0,0.0625,0.1875,1029.14962365329,64.5213964246891,54.2877594370554,175.587568561724,2003-07-26
